ID;date;ComputerName;Name;Vendor;Version;Decomissioned
;;S-K1LIME-DB-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft Visual Studio Tools for Applications x64 Runtime 3.0;Microsoft Corporation;10.0.40220;0
;;S-K1LIME-DB-P;Microsoft SQL Server 2012 Native Client ;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft SQL Server 2012 Transact-SQL Compiler Service ;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft SQL Server 2012 Transact-SQL ScriptDom ;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft SQL Server 2008 Setup Support Files ;Microsoft Corporation;10.1.2731.0;0
;;S-K1LIME-DB-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;Microsoft Corporation;9.0.30729.4148;0
;;S-K1LIME-DB-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft SQL Server 2012 RsFx Driver;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft Report Viewer 2012 Runtime;Microsoft Corporation;11.0.2100.60;0
;;S-K1LIME-DB-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;Microsoft VSS Writer for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S-K1LIME-DB-P;SQL Server 2012 SQL Data Quality Common;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6012.5000;0
;;S1DW-DB-P;Microsoft Access database engine 2010 (English);Microsoft Corporation;14.0.7015.1000;0
;;S1DW-DB-P;Microsoft SQL Server System CLR Types;Microsoft Corporation;10.51.2500.0;0
;;S1DW-DB-P;HP ProLiant Health Monitor Service (X64);Hewlett-Packard Company;3.8.0.0;0
;;S1DW-DB-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Help Viewer 1.1;Microsoft Corporation;1.1.40219;0
;;S1DW-DB-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4974;Microsoft Corporation;9.0.30729.4974;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Policies ;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server Browser for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft .NET Framework 4.5 Multi-Targeting Pack;Microsoft Corporation;4.5.50710;0
;;S1DW-DB-P;Windows Software Development Kit Redistributables;Microsoft Corporation;8.59.29750;0
;;S1DW-DB-P;Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;Microsoft Corporation;9.0.21022;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Management Objects ;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;WPT Redistributables;Microsoft;8.59.29750;0
;;S1DW-DB-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;SQL Server 2012 BI Development Studio;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual Studio Tools for Applications Design-Time 3.0;Microsoft Corporation;10.0.40220;0
;;S1DW-DB-P;SnapDrive;NetApp.Inc.;7.1.3.6772;0
;;S1DW-DB-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;NetApp Windows Host Utilities;NetApp. Inc.;6.0.4424.1239;0
;;S1DW-DB-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Visual Studio 2010 Prerequisites - English;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;Kits Configuration Installer;Microsoft;8.59.25584;0
;;S1DW-DB-P;Microsoft Visual C++ 2010  x86 Runtime - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;Windows Software Development Kit DirectX x64 Remote;Microsoft Corporation;8.59.25584;0
;;S1DW-DB-P;SDK Debuggers;Microsoft Corporation;8.59.29746;0
;;S1DW-DB-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.328;0
;;S1DW-DB-P;HP ProLiant Agentless Management Service;Hewlett-Packard Company;9.30.0.0;0
;;S1DW-DB-P;Microsoft Visual Studio 2010 Shell (Integrated) - ENU;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;Microsoft Visual C++ 2005 Redistributable;Microsoft Corporation;8.0.59193;0
;;S1DW-DB-P;SQL Server 2012 Data quality client;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;Microsoft System CLR Types for SQL Server 2012;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;Microsoft .NET Framework 4.5 SDK;Microsoft Corporation;4.5.50710;0
;;S1DW-DB-P;EgwComponents;Microsoft Corporation;1.15.6170.1;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Data-Tier App Framework ;Microsoft Corporation;11.1.2816.0;0
;;S1DW-DB-P;SQL Server 2012 Analysis Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 Analysis Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual Studio 2010 Shell (Isolated) - ENU;Microsoft Corporation;10.0.40219;0
;;S1DW-DB-P;HP Smart Array SAS/SATA Event Notification Service;Hewlett-Packard Development Company. L.P.;6.32.0.64;0
;;S1DW-DB-P;HP Array Configuration Utility CLI (64-bit);Hewlett-Packard Development Company. L.P.;9.40.12.0;0
;;S1DW-DB-P;Microsoft SQL Server 2008 R2 Management Objects;Microsoft Corporation;10.51.2500.0;0
;;S1DW-DB-P;Microsoft System CLR Types for SQL Server 2012 (x64);Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual Studio Tools for Applications x86 Runtime 3.0;Microsoft Corporation;10.0.40220;0
;;S1DW-DB-P;Windows Software Development Kit EULA;Microsoft Corporations;8.59.25584;0
;;S1DW-DB-P;PFA Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S1DW-DB-P;Windows Software Development Kit for Windows Store Apps DirectX x86 Remote;Microsoft Corporation;8.59.29699;0
;;S1DW-DB-P;QLogic NIC HBA Management Agent;QLogic Corporation;1.01.92;0
;;S1DW-DB-P;Headless Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S1DW-DB-P;Microsoft SQL Server 2014 Management Objects  (x64);Microsoft Corporation;12.0.2000.8;0
;;S1DW-DB-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;HP ProLiant iLO CHIF Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S1DW-DB-P;SQL Server 2012 Analysis Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;HP ProLiant PCI-express Power Management Update for Windows;Hewlett-Packard Company;1.3.0.0;0
;;S1DW-DB-P;Windows Software Development Kit DirectX x86 Remote;Microsoft Corporation;8.59.25584;0
;;S1DW-DB-P;Microsoft SQL Server 2005 Backward compatibility;Microsoft Corporation;8.05.2309;0
;;S1DW-DB-P;SQL Server 2012 Data quality client;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;HP Lights-Out Online Configuration Utility;Hewlett-Packard Development Company. L.P.;4.1.0.0;0
;;S1DW-DB-P;HP Array Configuration Utility (64-bit);Hewlett-Packard Development Company. L.P.;9.40.12.0;0
;;S1DW-DB-P;Microsoft .NET Framework 4 Multi-Targeting Pack;Microsoft Corporation;4.0.30319;0
;;S1DW-DB-P;Prerequisites for SSDT ;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 Reporting Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual Studio Tools for Applications x64 Runtime 3.0;Microsoft Corporation;10.0.40220;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Native Client ;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.59192;0
;;S1DW-DB-P;HP IO Accelerator Management Server;Hewlett-Packard Development Company. L.P.;3.3.4.267;0
;;S1DW-DB-P;SQL Server 2012 Reporting Services;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;Windows Software Development Kit;Microsoft Corporation;8.59.29750;0
;;S1DW-DB-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 RS_SharePoint_SharedService;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 T-SQL Language Service ;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;HP Insight Diagnostics  Online Edition for Windows;Hewlett-Packard Development Company. L.P.;9.4.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Transact-SQL ScriptDom ;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;HP ProLiant Integrated Management Log Viewer;Hewlett-Packard Company;6.4.0.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Integration Services Feature Pack for Azure (x64);Microsoft Corporation;11.1.3.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 RS Add-in for SharePoint ;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server 2008 Setup Support Files ;Microsoft Corporation;10.1.2731.0;0
;;S1DW-DB-P;Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S1DW-DB-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S1DW-DB-P;HP ProLiant iLO Core Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S1DW-DB-P;Microsoft System CLR Types for SQL Server 2014;Microsoft Corporation;12.0.2000.8;0
;;S1DW-DB-P;Microsoft .NET Framework 4.5.1;Microsoft Corporation;4.5.50938;0
;;S1DW-DB-P;HP IO Accelerator;Hewlett-Packard Development Company. L.P.;3.2.3.950;0
;;S1DW-DB-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;WPTx64;Microsoft;8.59.29722;0
;;S1DW-DB-P;SANsurfer iSCSI HBA Management Agent;QLogic Corporation;2.01.0010;0
;;S1DW-DB-P;Windows Software Development Kit for Windows Store Apps DirectX x64 Remote;Microsoft Corporation;8.59.29699;0
;;S1DW-DB-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;HP ProLiant iLO 3 WHEA Driver (X64);Hewlett-Packard Company;3.0.0.0;0
;;S1DW-DB-P;Application Verifier x64 External Package;Microsoft;8.59.29722;0
;;S1DW-DB-P;SnapManager for Microsoft SQL Server;NetApp. Inc.;7.2.1;0
;;S1DW-DB-P;SANsurfer FC HBA Management Agent;QLogic Corporation;1.21.1283.13;0
;;S1DW-DB-P;SQL Server 2012 Analysis Services;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Transact-SQL Compiler Service ;Microsoft Corporation;11.1.3128.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 RsFx Driver;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 BI Development Studio;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Management Objects  (x64);Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;HP Version Control Agent;Hewlett Packard Development Company. L.P.;7.2.0.0;0
;;S1DW-DB-P;Microsoft Report Viewer 2012 Runtime;Microsoft Corporation;11.0.2100.60;0
;;S1DW-DB-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server 2012 Setup (English);Microsoft Corporation;11.1.3128.0;0
;;S1DW-DB-P;Microsoft VSS Writer for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Microsoft SQL Server Data Tools ? Database Projects ? Web installer entry point;Microsoft Corporation;10.3.20116.0;0
;;S1DW-DB-P;SQL Server 2012 SQL Data Quality Common;Microsoft Corporation;11.1.3000.0;0
;;S1DW-DB-P;Windows Software Development Kit for Windows Store Apps;Microsoft Corporation;8.59.29750;0
;;S3NAV-P;Microsoft Dynamics NAV 2009 Classic;Microsoft Corporation;6.0.32012.0;0
;;S3NAV-P;Swedish Module for Microsoft Dynamics NAV Documentation;Microsoft Corporation;6.0.32012.0;0
;;S3NAV-P;Swedish Module for Microsoft Dynamics NAV Classic Client;Microsoft Corporation;6.0.32012.0;0
;;S3NAV-P;Microsoft Dynamics NAV 6.0 Setup;Microsoft Corporation;6.0.32012.0;0
;;S3NAV-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6012.5000;0
;;S3NAV-P;Microsoft SQL Server System CLR Types;Microsoft Corporation;10.51.2500.0;0
;;S3NAV-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft Help Viewer 1.1;Microsoft Corporation;1.1.40219;0
;;S3NAV-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4974;Microsoft Corporation;9.0.30729.4974;0
;;S3NAV-P;Microsoft SQL Server 2012 Policies ;Microsoft Corporation;11.0.2100.60;0
;;S3NAV-P;HP ProLiant Health Monitor Service (X64);Hewlett-Packard Company;3.7.0.0;0
;;S3NAV-P;SQL Server Browser for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S3NAV-P;Configuration Manager Client;Microsoft Corporation;5.00.7958.1000;0
;;S3NAV-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.61000;0
;;S3NAV-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S3NAV-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;SnapDrive;NetApp.Inc.;7.0.1.5930;0
;;S3NAV-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft SQL Server 2012 Native Client ;Microsoft Corporation;11.1.3412.0;0
;;S3NAV-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Visual Studio 2010 Prerequisites - English;Microsoft Corporation;10.0.40219;0
;;S3NAV-P;Microsoft Visual C++ 2010  x86 Runtime - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S3NAV-P;Continia Bank Integration Component;Continia Software A/S;2.10;0
;;S3NAV-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.328;0
;;S3NAV-P;Microsoft Visual C++ 2005 Redistributable;Microsoft Corporation;8.0.59193;0
;;S3NAV-P;Microsoft Baseline Security Analyzer 2.3;Microsoft Corporation;2.3.2208;0
;;S3NAV-P;Microsoft Visual Studio 2010 Shell (Isolated) - ENU;Microsoft Corporation;10.0.40219;0
;;S3NAV-P;Microsoft SQL Server 2008 R2 Management Objects;Microsoft Corporation;10.51.2500.0;0
;;S3NAV-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP Lights-Out Online Configuration Utility;Hewlett-Packard Development Company. L.P.;4.0.1.0;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;PFA Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S3NAV-P;Microsoft SQL Server 2012 Setup (English);Microsoft Corporation;11.1.3412.0;0
;;S3NAV-P;QLogic NIC HBA Management Agent;QLogic Corporation;1.01.92;0
;;S3NAV-P;Microsoft System CLR Types for SQL Server 2012 (x64);Microsoft Corporation;11.1.3412.0;0
;;S3NAV-P;Headless Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S3NAV-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP ProLiant iLO CHIF Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP ProLiant PCI-express Power Management Update for Windows;Hewlett-Packard Company;1.3.0.0;0
;;S3NAV-P;Microsoft SQL Server 2005 Backward compatibility;Microsoft Corporation;8.05.2309;0
;;S3NAV-P;Microsoft Report Viewer Redistributable 2008 SP1;Microsoft Corporation;9.0.30729;0
;;S3NAV-P;Microsoft .NET Framework 4 Multi-Targeting Pack;Microsoft Corporation;4.0.30319;0
;;S3NAV-P;Microsoft Policy Platform;Microsoft Corporation;1.2.3602.0;0
;;S3NAV-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft Visual Studio Tools for Applications x64 Runtime 3.0;Microsoft Corporation;10.0.40220;0
;;S3NAV-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.59192;0
;;S3NAV-P;Microsoft SQL Server 2012 Transact-SQL Compiler Service ;Microsoft Corporation;11.1.3412.0;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP Array Configuration Utility CLI;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S3NAV-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP Array Configuration Utility;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S3NAV-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.0.2100.60;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP Insight Diagnostics  Online Edition for Windows;Hewlett-Packard Development Company. L.P.;9.3.0;0
;;S3NAV-P;Microsoft SQL Server 2012 Transact-SQL ScriptDom ;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft SQL Server 2008 Setup Support Files ;Microsoft Corporation;10.1.2731.0;0
;;S3NAV-P;Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S3NAV-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S3NAV-P;HP ProLiant iLO Core Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S3NAV-P;Microsoft .NET Framework 4 Extended;Microsoft Corporation;4.0.30319;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP ProLiant Agentless Management Service;Hewlett-Packard Company;9.25.0.0;0
;;S3NAV-P;SANsurfer iSCSI HBA Management Agent;QLogic Corporation;2.01.0010;0
;;S3NAV-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP ProLiant iLO 3 WHEA Driver (X64);Hewlett-Packard Company;3.0.0.0;0
;;S3NAV-P;Microsoft Silverlight;Microsoft Corporation;5.1.20513.0;0
;;S3NAV-P;SnapManager for Microsoft SQL Server;NetApp. Inc.;7.0;0
;;S3NAV-P;SANsurfer FC HBA Management Agent;QLogic Corporation;1.21.1283.13;0
;;S3NAV-P;Microsoft .NET Framework 4 Client Profile;Microsoft Corporation;4.0.30319;0
;;S3NAV-P;Microsoft SQL Server 2012 RsFx Driver;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft SQL Server 2012 Performance Dashboard Reports;Microsoft Corporation;11.0.1481.26;0
;;S3NAV-P;Microsoft SQL Server 2012 Management Objects  (x64);Microsoft Corporation;11.0.2100.60;0
;;S3NAV-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP Smart Array SAS/SATA Event Notification Service;Hewlett-Packard Development Company. L.P.;6.30.0.64;0
;;S3NAV-P;HP Version Control Agent;Hewlett Packard Development Company. L.P.;7.1.2.0;0
;;S3NAV-P;Microsoft Report Viewer 2012 Runtime;Microsoft Corporation;11.0.2100.60;0
;;S3NAV-P;SQL Server 2012 Database Engine Shared;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;Microsoft VSS Writer for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S3NAV-P;HP ProLiant Integrated Management Log Viewer;Hewlett-Packard Company;6.3.0.0;0
;;S3NAV-P;SQL Server 2012 SQL Data Quality Common;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6012.5000;0
;;S-K1NAV-P;Microsoft SQL Server System CLR Types;Microsoft Corporation;10.51.2500.0;0
;;S-K1NAV-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Microsoft Help Viewer 1.1;Microsoft Corporation;1.1.40219;0
;;S-K1NAV-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4974;Microsoft Corporation;9.0.30729.4974;0
;;S-K1NAV-P;Microsoft SQL Server 2012 Policies ;Microsoft Corporation;11.0.2100.60;0
;;S-K1NAV-P;HP ProLiant Health Monitor Service (X64);Hewlett-Packard Company;3.7.0.0;0
;;S-K1NAV-P;SQL Server Browser for SQL Server 2012;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAV-P;Configuration Manager Client;Microsoft Corporation;5.00.7958.1000;0
;;S-K1NAV-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.61000;0
;;S-K1NAV-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAV-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;SnapDrive;NetApp.Inc.;7.0.3.6341;0
;;S-K1NAV-P;SQL Server 2012 Integration Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Microsoft SQL Server 2012 Native Client ;Microsoft Corporation;11.1.3412.0;0
;;S-K1NAV-P;NetApp Windows Host Utilities;NetApp. Inc.;6.0.4424.1239;0
;;S-K1NAV-P;SQL Server 2012 Management Studio;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Visual Studio 2010 Prerequisites - English;Microsoft Corporation;10.0.40219;0
;;S-K1NAV-P;Microsoft Visual C++ 2010  x86 Runtime - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAV-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.328;0
;;S-K1NAV-P;Microsoft Visual C++ 2005 Redistributable;Microsoft Corporation;8.0.59193;0
;;S-K1NAV-P;Microsoft Baseline Security Analyzer 2.3;Microsoft Corporation;2.3.2208;0
;;S-K1NAV-P;Microsoft Visual Studio 2010 Shell (Isolated) - ENU;Microsoft Corporation;10.0.40219;0
;;S-K1NAV-P;Microsoft SQL Server 2008 R2 Management Objects;Microsoft Corporation;10.51.2500.0;0
;;S-K1NAV-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;SQL Server 2012 Data quality service;Microsoft Corporation;11.0.2100.60;0
;;S-K1NAV-P;HP Lights-Out Online Configuration Utility;Hewlett-Packard Development Company. L.P.;4.0.1.0;0
;;S-K1NAV-P;PFA Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S-K1NAV-P;Microsoft SQL Server 2012 Setup (English);Microsoft Corporation;11.1.3412.0;0
;;S-K1NAV-P;QLogic NIC HBA Management Agent;QLogic Corporation;1.01.92;0
;;S-K1NAV-P;Microsoft System CLR Types for SQL Server 2012 (x64);Microsoft Corporation;11.1.3412.0;0
;;S-K1NAV-P;Headless Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S-K1NAV-P;SQL Server 2012 Client Tools;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;HP ProLiant iLO CHIF Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S-K1NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;HP ProLiant PCI-express Power Management Update for Windows;Hewlett-Packard Company;1.3.0.0;0
;;S-K1NAV-P;Microsoft SQL Server 2005 Backward compatibility;Microsoft Corporation;8.05.2309;0
;;S-K1NAV-P;Microsoft .NET Framework 4 Multi-Targeting Pack;Microsoft Corporation;4.0.30319;0
;;S-K1NAV-P;Microsoft Policy Platform;Microsoft Corporation;1.2.3602.0;0
;;S-K1NAV-P;SQL Server 2012 Common Files;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;Microsoft Visual Studio Tools for Applications x64 Runtime 3.0;Microsoft Corporation;10.0.40220;0
;;S-K1NAV-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.59192;0
;;S-K1NAV-P;Microsoft SQL Server 2012 Transact-SQL Compiler Service ;Microsoft Corporation;11.1.3412.0;0
;;S-K1NAV-P;SQL Server 2012 Database Engine Services;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;HP Array Configuration Utility CLI;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S-K1NAV-P;SQL Server 2012 Full text search;Microsoft Corporation;11.1.3000.0;0
;;S-K1NAV-P;HP Array Configuration Utility;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
